src_ip,dst_ip,src_port,dst_port,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
245.234.7.161,157.235.41.91,37779,19392,2023/12/22 17:48,148957,563.9211316,13.42669361,6.713346805,6.713346805,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,180.196.254.252,37779,16704,2023/12/22 17:48,242441,346.4760498,8.249429758,4.124714879,4.124714879,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,65.152.107.33,37779,43444,2023/12/22 17:48,222282,377.8983453,8.997579651,4.498789826,4.498789826,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,166.97.229.52,37779,23274,2023/12/22 17:48,58536,1435.01435,34.16700834,17.08350417,17.08350417,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,135.84.114.212,37779,44444,2023/12/22 17:48,251507,333.986728,7.952064952,3.976032476,3.976032476,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,222.16.6.25,37779,52992,2023/12/22 17:48,373348,224.9911611,5.356932406,2.678466203,2.678466203,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,157.20.197.163,37779,40323,2023/12/22 17:48,150781,557.0993693,13.2642707,6.632135349,6.632135349,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,42.182.223.254,37779,15842,2023/12/22 17:48,314566,267.034581,6.357966214,3.178983107,3.178983107,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,171.166.226.85,37779,15990,2023/12/22 17:48,51749,1623.219772,38.64808982,19.32404491,19.32404491,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,221.122.67.202,37779,39718,2023/12/22 17:48,6049721,20.82740675,0.495890637,0.495890637,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3024860.5,4033931,2015790,1009070.5,6049721,4033931,2015790,3024860.5,1009070.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2018141,2015790,2016965.5,1175.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,179.161.208.205,37779,52172,2023/12/22 17:48,147745,568.547159,13.53683712,6.768418559,6.768418559,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,168.240.79.50,37779,15374,2023/12/22 17:48,6041589,20.85544051,0.496558107,0.496558107,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3020794.5,4039156,2002433,1018361.5,6041589,4039156,2002433,3020794.5,1018361.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2036723,2002433,2019578,17145,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,168.241.229.8,37779,24492,2023/12/22 17:48,6072730,20.74849368,0.494011754,0.494011754,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3036365,4033285,2039445,996920,6072730,4033285,2039445,3036365,996920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2039445,1993840,2016642.5,22802.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,168.174.11.0,37779,6103,2023/12/22 17:48,67234,1249.367879,29.74685427,14.87342714,14.87342714,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,167.11.186.127,37779,45002,2023/12/22 17:48,76253,1101.596003,26.22847626,13.11423813,13.11423813,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,173.45.252.118,37779,19530,2023/12/22 17:48,332224,252.8414564,6.020034675,3.010017338,3.010017338,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,180.227.49.96,37779,36575,2023/12/22 17:48,199866,420.2815887,10.00670449,5.003352246,5.003352246,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,180.134.54.163,37779,52808,2023/12/22 17:48,152668,1100.427071,26.20064454,13.10032227,13.10032227,2,2,84,84,42,42,42,0,42,42,42,0,42,42,42,0,0,16,16,8,0,50889.33333,152668,0,71968.38538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,2,2,84,84
245.234.7.161,156.39.44.226,37779,14810,2023/12/22 17:48,134687,623.6682085,14.84924306,7.42462153,7.42462153,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,108.132.203.138,37779,41615,2023/12/22 17:48,16187,5189.349478,123.55594,61.77796998,61.77796998,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,157.213.119.162,37779,7534,2023/12/22 17:48,167551,501.3398905,11.93666406,5.96833203,5.96833203,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,160.84.163.214,37779,50462,2023/12/22 17:48,6060998,20.7886556,0.49496799,0.49496799,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3030499,4033416,2027582,1002917,6060998,4033416,2027582,3030499,1002917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2027582,2005834,2016708,10874,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,160.83.178.29,37779,50462,2023/12/22 17:48,6060987,20.78869333,0.494968889,0.494968889,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3030493.5,4033381,2027606,1002887.5,6060987,4033381,2027606,3030493.5,1002887.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2027606,2005775,2016690.5,10915.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,172.99.165.221,37779,63727,2023/12/22 17:48,99071,847.8767752,20.18754227,10.09377113,10.09377113,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,161.205.174.154,37779,48337,2023/12/22 17:48,186902,449.4333929,10.70079507,5.350397535,5.350397535,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,55.154.231.161,37779,45622,2023/12/22 17:48,18944,4434.121622,105.5743243,52.78716216,52.78716216,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,54.74.224.203,37779,33246,2023/12/22 17:48,16731,5020.620405,119.5385811,59.76929054,59.76929054,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,47.176.242.157,37779,16626,2023/12/22 17:48,200294,838.7670125,19.97064315,9.985321577,9.985321577,2,2,84,84,42,42,42,0,42,42,42,0,42,42,42,0,0,16,16,8,0,66764.66667,129494,1349,52349.4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,129494,68102,98798,30696,0,0,0,0,0,0,42,42,0,2,2,84,84
245.234.7.161,108.223.112.23,37779,11830,2023/12/22 17:48,198092,424.045393,10.09631888,5.048159441,5.048159441,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,108.188.8.193,37779,23828,2023/12/22 17:48,6044272,20.84618296,0.49633769,0.49633769,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3022136,4032705,2011567,1010569,6044272,4032705,2011567,3022136,1010569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2021138,2011567,2016352.5,4785.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,119.112.68.241,37779,59273,2023/12/22 17:48,178595,940.6758308,22.39704359,11.1985218,11.1985218,2,2,84,84,42,42,42,0,42,42,42,0,42,42,42,0,0,16,16,8,0,59531.66667,178595,0,84190.49039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,2,2,84,84
245.234.7.161,46.41.176.132,37779,29554,2023/12/22 17:48,82116,1022.943154,24.35578937,12.17789469,12.17789469,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,174.164.57.73,37779,19646,2023/12/22 17:48,905375,185.5584702,4.418058815,2.209029408,2.209029408,2,2,84,84,42,42,42,0,42,42,42,0,42,42,42,0,0,16,16,8,0,301791.6667,824784,4524,370963.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,824784,71543,448163.5,376620.5,0,0,0,0,0,0,42,42,0,2,2,84,84
245.234.7.161,191.7.74.171,37779,10123,2023/12/22 17:48,117725,713.5272882,16.98874496,8.494372478,8.494372478,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,172.97.99.86,37779,34492,2023/12/22 17:48,6068754,20.76208724,0.494335411,0.494335411,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3034377,4024906,2043848,990529,6068754,4024906,2043848,3034377,990529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2043848,1981058,2012453,31395,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,170.137.47.115,37779,23450,2023/12/22 17:48,47635,1763.409258,41.98593471,20.99296736,20.99296736,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,173.45.250.10,37779,13017,2023/12/22 17:48,73349,1145.209887,27.26690207,13.63345104,13.63345104,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,168.249.40.195,37779,56136,2023/12/22 17:48,63132,1330.545524,31.67965533,15.83982766,15.83982766,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,108.191.31.115,37779,1717,2023/12/22 17:48,6062052,20.7850411,0.494881931,0.494881931,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3031026,4024871,2037181,993845,6062052,4024871,2037181,3031026,993845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2037181,1987690,2012435.5,24745.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,173.41.5.232,37779,38352,2023/12/22 17:48,514743,326.3764636,7.770868181,3.88543409,3.88543409,2,2,84,84,42,42,42,0,42,42,42,0,42,42,42,0,0,16,16,8,0,171581,466294,4414,209020.3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,466294,39621,252957.5,213336.5,0,0,0,0,0,0,42,42,0,2,2,84,84
245.234.7.161,171.16.239.49,37779,55261,2023/12/22 17:48,14030,5987.170349,142.551675,71.27583749,71.27583749,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,174.252.42.43,37779,30697,2023/12/22 17:48,169624,4952.129416,117.9078432,58.95392161,58.95392161,10,10,420,420,42,42,42,0,42,42,42,0,42,42,42,0,0,80,80,8,0,8927.578947,127206,0,29325.56635,128754,128754,0,14306,40463.47845,42418,42418,0,4713.111111,13330.69131,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,127206,40870,84038,43168,0,0,0,0,0,0,42,42,0,10,10,420,420
245.234.7.161,168.241.58.117,37779,4854,2023/12/22 17:48,6038223,20.86706635,0.496834913,0.496834913,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3019111.5,4024870,2013353,1005758.5,6038223,4024870,2013353,3019111.5,1005758.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2013353,2011517,2012435,918,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,108.190.51.71,37779,12665,2023/12/22 17:48,6030541,20.89364785,0.497467806,0.497467806,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3015270.5,4029292,2001249,1014021.5,6030541,4029292,2001249,3015270.5,1014021.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2028043,2001249,2014646,13397,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,108.190.55.6,37779,12665,2023/12/22 17:48,97620,3441.91764,81.95042,40.97521,40.97521,4,4,168,168,42,42,42,0,42,42,42,0,42,42,42,0,0,32,32,8,0,13945.71429,48712,0,21233.52173,48908,48908,0,16302.66667,23055.4523,51388,51388,0,17129.33333,24224.53551,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,48712,46232,47472,1240,0,0,0,0,0,0,42,42,0,4,4,168,168
245.234.7.161,168.242.217.122,37779,39440,2023/12/22 17:48,6046024,41.68028443,0.992387725,0.992387725,0,6,0,252,0,42,42,42,0,0,0,0,0,42,42,42,0,0,48,0,8,0,1209204.8,4013492,0,1608006.413,6046024,4013492,0,1209204.8,1608006.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4013492,2032532,3023012,990480,0,0,0,0,0,0,42,0,0,6,0,252,0
245.234.7.161,39.141.20.53,37779,8080,2023/12/22 17:48,6045608,20.84157623,0.496228006,0.496228006,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3022804,4013491,2032117,990687,6045608,4013491,2032117,3022804,990687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2032117,1981374,2006745.5,25371.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,39.141.48.245,37779,8080,2023/12/22 17:48,6046819,20.83740228,0.496128626,0.496128626,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3023409.5,4013829,2032990,990419.5,6046819,4013829,2032990,3023409.5,990419.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2032990,1980839,2006914.5,26075.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,39.141.42.202,37779,8080,2023/12/22 17:48,6045553,20.84176584,0.49623252,0.49623252,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3022776.5,4014232,2031321,991455.5,6045553,4014232,2031321,3022776.5,991455.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2031321,1982911,2007116,24205,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,168.244.185.212,37779,21236,2023/12/22 17:48,6044718,62.53393459,1.488903204,1.488903204,0,9,0,378,0,42,42,42,0,0,0,0,0,42,42,42,0,0,72,0,8,0,755589.75,4013797,0,1399458.802,6044718,4013797,0,755589.75,1399458.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4013797,2030921,3022359,991438,0,0,0,0,0,0,42,0,0,9,0,378,0
245.234.7.161,164.178.32.219,37779,40912,2023/12/22 17:48,6020874,20.92719429,0.498266531,0.498266531,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3010437,4014197,2006677,1003760,6020874,4014197,2006677,3010437,1003760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2007520,2006677,2007098.5,421.5,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,170.135.144.51,37779,11969,2023/12/22 17:48,209424,401.1001604,9.55000382,4.77500191,4.77500191,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,66.234.183.65,37779,26150,2023/12/22 17:48,375473,447.4356345,10.65322939,5.326614697,5.326614697,2,2,84,84,42,42,42,0,42,42,42,0,42,42,42,0,0,16,16,8,0,125157.6667,316258,3539,136794.4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,316258,52137,184197.5,132060.5,0,0,0,0,0,0,42,42,0,2,2,84,84
245.234.7.161,190.116.38.124,37779,16394,2023/12/22 17:48,137393,611.3848595,14.55678237,7.278391184,7.278391184,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,175.194.126.195,37779,52552,2023/12/22 17:48,54685,1536.07022,36.57310048,18.28655024,18.28655024,1,1,42,42,42,42,42,0,42,42,42,0,42,42,42,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,1,1,42,42
245.234.7.161,179.30.22.91,37779,6742,2023/12/22 17:48,253471,3313.988583,78.90449006,39.45224503,39.45224503,10,10,420,420,42,42,42,0,42,42,42,0,42,42,42,0,0,80,80,8,0,13340.57895,193064,0,44301.24893,195226,195226,0,21691.77778,61353.61265,60407,60407,0,6711.888889,18984.08859,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,193064,58245,125654.5,67409.5,0,0,0,0,0,0,42,42,0,10,10,420,420
245.234.7.161,108.207.142.143,37779,15664,2023/12/22 17:48,6035599,41.75227678,0.994101828,0.994101828,0,6,0,252,0,42,42,42,0,0,0,0,0,42,42,42,0,0,48,0,8,0,1207119.8,4011462,0,1606441.217,6035599,4011462,0,1207119.8,1606441.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4011462,2024137,3017799.5,993662.5,0,0,0,0,0,0,42,0,0,6,0,252,0
245.234.7.161,127.84.1.254,37779,26873,2023/12/22 17:48,13205,19083.68042,454.3733434,227.1866717,227.1866717,3,3,126,126,42,42,42,0,42,42,42,0,42,42,42,0,0,24,24,8,0,2641,13205,0,5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,3,3,126,126
245.234.7.161,173.32.50.7,37779,32060,2023/12/22 17:48,6040946,20.85766037,0.496610961,0.496610961,0,3,0,126,0,42,42,42,0,0,0,0,0,42,42,42,0,0,24,0,8,0,3020473,4009922,2031024,989449,6040946,4009922,2031024,3020473,989449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,2031024,1978898,2004961,26063,0,0,0,0,0,0,42,0,0,3,0,126,0
245.234.7.161,52.79.127.98,57334,80,2023/12/22 17:49,1021817,4670.112163,70.46271495,27.40216692,43.06054802,28,44,1860,2912,78,66,66.42857143,2.226922467,74,66,66.18181818,1.19226155,78,66,66.27777778,1.676820919,2.811728395,560,880,20,0,14391.78873,696720,2,83571.31235,1021817,696720,2,37845.07407,132332.9437,1002325,717498,11,23309.88372,110203.244,0,0,0,0,1,0,0,0,0,0,0,1.571428571,66.27777778,65535,4790,696709,5136,103289.8889,214246.198,696323,5933,93636,205186.9472,0,0,0,0,0,0,66.42857143,66.18181818,0,28,44,1860,2912
245.234.7.161,39.226.245.193,57338,80,2023/12/22 17:49,15783954,51.44465069,0.760265774,0.380132887,0.380132887,6,6,408,404,78,66,68,4.472135955,74,66,67.33333333,2.98142397,78,66,67.66666667,3.815174381,14.55555556,120,120,20,0,1434904.909,11064664,14,3317651.282,15754518,11065908,397,3150903.6,4338420.668,15750131,11066479,14,3150026.2,4345857.407,0,0,0,0,1,0,0,0,0,0,0,1,67.66666667,65535,1751,11063420,32547,3709797.667,5199796.231,11062849,33823,3935967.25,4519498.93,0,0,0,0,0,0,68,67.33333333,0,6,6,408,404
